fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
titles02/index.html.2124,tt0381849,Todeszug nach Yuma (2007),todeszug nach yuma,http://www.imdb.com/title/tt0381849/,7.8,191143,7320,2007,video.movie,6,19,64,30,545,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2138,tt1545336,"Bones - Die Knochenjägerin" The Proof in the Pudding (TV Episode 2010),bones die knochenj gerin the proof in the pudding tv episode,http://www.imdb.com/title/tt1545336/,8.5,345,3600,2010,video.episode,0,0,6,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2146,tt0047136,Johnny Guitar - Gejagt\, gehaßt\, gefürchtet (1954),johnny guitar gejagt geha t gef rchtet,http://www.imdb.com/title/tt0047136/,7.7,8918,6600,1954,video.movie,1,0,9,62,95,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
titles02/index.html.2167,tt0051327,Der Kopfgeldjäger (TV Series 1958–1961),der kopfgeldj ger tv series,http://www.imdb.com/title/tt0051327/,8.2,694,1800,1961,video.tv,0,0,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
titles02/index.html.2168,tt0109959,Gunmen - Hetzjagd durch den Dschungel (1993),gunmen hetzjagd durch den dschungel,http://www.imdb.com/title/tt0109959/,5.1,2280,5640,1993,video.movie,0,0,8,2,24,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2180,tt0064276,Easy Rider (1969),easy rider,http://www.imdb.com/title/tt0064276/,7.4,61351,5700,1969,video.movie,10,10,58,698,346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2196,tt2547622,Tales from the Warner Bros. Lot - Geschichten vom Studiogelände (2013),tales from the warner bros lot geschichten vom studiogel nde,http://www.imdb.com/title/tt2547622/,6.8,21,6360,2013,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2203,tt0106519,Carlito's Way (1993),carlito s way,http://www.imdb.com/title/tt0106519/,7.9,132330,8640,1993,video.movie,1,2,55,114,263,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2204,tt0119008,Donnie Brasco (1997),donnie brasco,http://www.imdb.com/title/tt0119008/,7.8,178966,7620,1997,video.movie,5,9,77,355,219,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2205,tt0100150,Miller's Crossing (1990),miller s crossing,http://www.imdb.com/title/tt0100150/,7.9,85503,6900,1990,video.movie,5,2,15,111,279,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles02/index.html.2208,tt0139654,Training Day (2001),training day,http://www.imdb.com/title/tt0139654/,7.7,232355,7320,2001,video.movie,16,15,78,1691,604,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles02/index.html.2209,tt0119396,Jackie Brown (1997),jackie brown,http://www.imdb.com/title/tt0119396/,7.5,185138,9240,1997,video.movie,7,12,101,832,422,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles02/index.html.2210,tt0840361,The Town - Stadt ohne Gnade (2010),the town stadt ohne gnade,http://www.imdb.com/title/tt0840361/,7.6,222924,7500,2010,video.movie,9,24,48,3726,391,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles02/index.html.222,tt0097514,Histoire(s) du cinéma: Toutes les histoires (Video 1988),histoire s du cin ma toutes les histoires video,http://www.imdb.com/title/tt0097514/,7.4,552,3060,1988,video.movie,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2224,tt1170393,Dayereh-e zangi (2008),dayereh e zangi,http://www.imdb.com/title/tt1170393/,7.6,988,6600,2008,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2227,tt0090967,Down by Law (1986),down by law,http://www.imdb.com/title/tt0090967/,7.9,28011,6420,1986,video.movie,4,5,20,61,82,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2228,tt0085794,King of Comedy (1982),king of comedy,http://www.imdb.com/title/tt0085794/,7.8,38288,6540,1982,video.movie,2,5,28,229,199,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2229,tt0418455,Adams Äpfel (2005),adams pfel,http://www.imdb.com/title/tt0418455/,7.9,25367,5640,2005,video.movie,19,13,4,23,48,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2230,tt0041546,Adel verpflichtet (1949),adel verpflichtet,http://www.imdb.com/title/tt0041546/,8.2,21614,6360,1949,video.movie,4,1,22,105,114,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2231,tt0097940,Mystery Train (1989),mystery train,http://www.imdb.com/title/tt0097940/,7.5,14302,6600,1989,video.movie,1,8,20,72,52,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2232,tt0307987,Bad Santa (2003),bad santa,http://www.imdb.com/title/tt0307987/,7.2,88920,5460,2003,video.movie,1,8,55,805,464,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2233,tt0110955,No Panic - Gute Geiseln sind selten (1994),no panic gute geiseln sind selten,http://www.imdb.com/title/tt0110955/,7.0,15840,5580,1994,video.movie,1,1,19,39,110,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2234,tt0091983,Gefährliche Freundin (1986),gef hrliche freundin,http://www.imdb.com/title/tt0091983/,6.8,9633,6840,1986,video.movie,4,1,20,108,62,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles02/index.html.2235,tt0039631,Der Frauenmörder von Paris (1947),der frauenm rder von paris,http://www.imdb.com/title/tt0039631/,8.0,8976,6600,1947,video.movie,5,0,20,24,69,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2236,tt0283003,Spun - Leben im Rausch (2002),spun leben im rausch,http://www.imdb.com/title/tt0283003/,6.8,28443,6060,2002,video.movie,0,0,61,54,197,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2237,tt0070510,Paper Moon (1973),paper moon,http://www.imdb.com/title/tt0070510/,8.2,18348,6120,1973,video.movie,7,9,13,239,107,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2238,tt0325805,Tricks (2003),tricks,http://www.imdb.com/title/tt0325805/,7.3,89122,6960,2003,video.movie,0,0,83,139,325,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2252,tt0087040,Charade (1984),charade,http://www.imdb.com/title/tt0087040/,7.1,355,300,1984,video.movie,2,0,4,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles02/index.html.2256,tt0765443,Tödliche Versprechen (2007),t dliche versprechen,http://www.imdb.com/title/tt0765443/,7.7,159004,6000,2007,video.movie,27,43,39,22,375,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
titles02/index.html.226,tt0059113,Doktor Schiwago (1965),doktor schiwago,http://www.imdb.com/title/tt0059113/,8.0,46656,11820,1965,video.movie,18,10,83,204,242,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles02/index.html.2261,tt0327056,Mystic River (2003),mystic river,http://www.imdb.com/title/tt0327056/,8.0,274771,8280,2003,video.movie,61,68,45,1037,902,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles02/index.html.227,tt0045793,Verdammt in alle Ewigkeit (1953),verdammt in alle ewigkeit,http://www.imdb.com/title/tt0045793/,7.8,27276,7080,1953,video.movie,14,7,37,257,135,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.228,tt0033238,Ihr erster Mann (1940),ihr erster mann,http://www.imdb.com/title/tt0033238/,7.8,5580,6480,1940,video.movie,0,0,12,29,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.230,tt0159365,Unterwegs nach Cold Mountain (2003),unterwegs nach cold mountain,http://www.imdb.com/title/tt0159365/,7.2,99891,9240,2003,video.movie,17,63,48,572,657,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2308,tt1390600,"Chuck" Chuck Versus the Colonel (TV Episode 2009),chuck chuck versus the colonel tv episode,http://www.imdb.com/title/tt1390600/,9.1,779,2580,2009,video.episode,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2311,tt0114694,Tommy Boy - Durch dick und dünn (1995),tommy boy durch dick und d nn,http://www.imdb.com/title/tt0114694/,7.0,51739,5820,1995,video.movie,1,2,43,144,190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2312,tt0356150,Eurotrip (2004),eurotrip,http://www.imdb.com/title/tt0356150/,6.6,129893,5580,2004,video.movie,0,0,40,60,306,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2313,tt0090555,Crocodile Dundee - Ein Krokodil zum Küssen (1986),crocodile dundee ein krokodil zum k ssen,http://www.imdb.com/title/tt0090555/,6.5,61829,5820,1986,video.movie,3,7,37,208,82,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2314,tt1622547,30 Minuten oder weniger (2011),minuten oder weniger,http://www.imdb.com/title/tt1622547/,6.2,64192,4980,2011,video.movie,0,0,44,9,110,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2315,tt0250687,Rat Race - Der nackte Wahnsinn (2001),rat race der nackte wahnsinn,http://www.imdb.com/title/tt0250687/,6.4,81149,6720,2001,video.movie,0,0,34,87,493,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2316,tt0366551,Harold & Kumar Go to White Castle (2004),harold kumar go to white castle,http://www.imdb.com/title/tt0366551/,7.2,128821,5280,2004,video.movie,0,0,29,34,312,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2317,tt0098627,Immer Ärger mit Bernie (1989),immer rger mit bernie,http://www.imdb.com/title/tt0098627/,6.3,31087,5820,1989,video.movie,0,0,43,90,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2318,tt0117119,Ein Präsident für alle Fälle (1996),ein pr sident f r alle f lle,http://www.imdb.com/title/tt0117119/,6.4,10950,6060,1996,video.movie,0,0,20,46,67,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2319,tt1167660,OSS 117 - Er selbst ist sich genug (2009),oss er selbst ist sich genug,http://www.imdb.com/title/tt1167660/,6.9,7098,6060,2009,video.movie,0,0,21,44,21,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.232,tt0035093,Mrs. Miniver (1942),mrs miniver,http://www.imdb.com/title/tt0035093/,7.7,8904,8040,1942,video.movie,3,6,16,66,73,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2320,tt0215129,Road Trip (2000),road trip,http://www.imdb.com/title/tt0215129/,6.5,107561,5580,2000,video.movie,2,9,78,506,297,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2321,tt1045778,Year One - Aller Anfang ist schwer (2009),year one aller anfang ist schwer,http://www.imdb.com/title/tt1045778/,4.9,64559,5820,2009,video.movie,0,0,60,1413,197,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2322,tt0062782,Alles unter Kontrolle - Keiner blickt durch (1968),alles unter kontrolle keiner blickt durch,http://www.imdb.com/title/tt0062782/,6.9,2785,5280,1968,video.movie,0,0,11,0,34,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.233,tt0012190,Die vier Reiter der Apokalypse (1921),die vier reiter der apokalypse,http://www.imdb.com/title/tt0012190/,8.0,2241,9000,1921,video.movie,1,0,11,38,37,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2336,tt0655429,"Mystery Science Theater 3000" Jungle Goddess (TV Episode 1990),mystery science theater jungle goddess tv episode,http://www.imdb.com/title/tt0655429/,7.7,80,5820,1990,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles02/index.html.234,tt0049934,Krieg und Frieden (1956),krieg und frieden,http://www.imdb.com/title/tt0049934/,6.8,5442,12480,1956,video.movie,6,8,13,201,42,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2340,tt0050634,Wenn die Kraniche ziehen (1957),wenn die kraniche ziehen,http://www.imdb.com/title/tt0050634/,8.1,7771,5820,1957,video.movie,4,0,4,11,55,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2342,tt0052893,Hiroshima\, mon amour (1959),hiroshima mon amour,http://www.imdb.com/title/tt0052893/,7.9,14310,5400,1959,video.movie,5,5,9,58,84,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2344,tt0052600,Die Ballade vom Soldaten (1959),die ballade vom soldaten,http://www.imdb.com/title/tt0052600/,7.9,5742,5280,1959,video.movie,5,3,6,5,44,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2345,tt0076085,Una giornata particolare (1977),una giornata particolare,http://www.imdb.com/title/tt0076085/,8.0,4847,6600,1977,video.movie,11,2,0,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles02/index.html.2346,tt0036112,Leben und Sterben des Colonel Blimp (1943),leben und sterben des colonel blimp,http://www.imdb.com/title/tt0036112/,8.1,8179,9780,1943,video.movie,3,0,13,84,76,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
titles02/index.html.2347,tt0116209,Der englische Patient (1996),der englische patient,http://www.imdb.com/title/tt0116209/,7.4,110855,9720,1996,video.movie,47,39,73,754,439,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
